,Taxon,Class,Importer,Exporter,Purpose,Source,order,phylum
3236,Crocodylus porosus,Reptilia,FR,MO,T,C,Crocodylia,Chordata
3237,Crocodylus porosus,Reptilia,FR,MX,T,C,Crocodylia,Chordata
3238,Crocodylus porosus,Reptilia,FR,MX,T,R,Crocodylia,Chordata
3239,Crocodylus porosus,Reptilia,FR,MY,T,R,Crocodylia,Chordata
3240,Crocodylus porosus,Reptilia,FR,PG,T,C,Crocodylia,Chordata
3241,Crocodylus porosus,Reptilia,FR,PG,T,W,Crocodylia,Chordata
3242,Crocodylus porosus,Reptilia,FR,QA,T,C,Crocodylia,Chordata
3243,Crocodylus porosus,Reptilia,FR,QA,T,R,Crocodylia,Chordata
3244,Crocodylus porosus,Reptilia,FR,RU,T,C,Crocodylia,Chordata
3245,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3246,Crocodylus porosus,Reptilia,FR,SG,T,R,Crocodylia,Chordata
3247,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3248,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3249,Crocodylus porosus,Reptilia,FR,SG,T,R,Crocodylia,Chordata
3250,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3251,Crocodylus porosus,Reptilia,FR,SG,T,R,Crocodylia,Chordata
3252,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3253,Crocodylus porosus,Reptilia,FR,SG,T,R,Crocodylia,Chordata
3254,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3255,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3256,Crocodylus porosus,Reptilia,FR,SG,T,R,Crocodylia,Chordata
3257,Crocodylus porosus,Reptilia,FR,SG,T,W,Crocodylia,Chordata
3258,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3259,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3260,Crocodylus porosus,Reptilia,FR,SG,T,W,Crocodylia,Chordata
3261,Crocodylus porosus,Reptilia,FR,SG,T,C,Crocodylia,Chordata
3262,Crocodylus porosus,Reptilia,FR,SG,T,W,Crocodylia,Chordata
3263,Crocodylus porosus,Reptilia,FR,SG,T,W,Crocodylia,Chordata
3264,Crocodylus porosus,Reptilia,FR,SG,T,W,Crocodylia,Chordata
3265,Crocodylus porosus,Reptilia,FR,TH,T,C,Crocodylia,Chordata
3266,Crocodylus porosus,Reptilia,FR,TR,T,C,Crocodylia,Chordata
3267,Crocodylus porosus,Reptilia,FR,TW,T,C,Crocodylia,Chordata
3268,Crocodylus porosus,Reptilia,FR,TW,T,R,Crocodylia,Chordata
3269,Crocodylus porosus,Reptilia,FR,TW,T,W,Crocodylia,Chordata
3270,Crocodylus porosus,Reptilia,FR,US,T,C,Crocodylia,Chordata
3271,Crocodylus porosus,Reptilia,FR,US,T,W,Crocodylia,Chordata
3272,Crocodylus porosus,Reptilia,FR,US,T,C,Crocodylia,Chordata
3273,Crocodylus porosus,Reptilia,FR,US,T,R,Crocodylia,Chordata
3274,Crocodylus porosus,Reptilia,FR,US,T,C,Crocodylia,Chordata
3275,Crocodylus porosus,Reptilia,FR,US,T,R,Crocodylia,Chordata
3276,Crocodylus porosus,Reptilia,FR,US,T,W,Crocodylia,Chordata
3277,Crocodylus porosus,Reptilia,FR,US,T,C,Crocodylia,Chordata
3278,Crocodylus porosus,Reptilia,FR,US,T,C,Crocodylia,Chordata
3279,Crocodylus porosus,Reptilia,FR,ZA,T,C,Crocodylia,Chordata
3280,Crocodylus porosus,Reptilia,GB,AE,P,C,Crocodylia,Chordata
3281,Crocodylus porosus,Reptilia,GB,AE,P,D,Crocodylia,Chordata
3282,Crocodylus porosus,Reptilia,GB,AE,P,D,Crocodylia,Chordata
3283,Crocodylus porosus,Reptilia,GB,AU,T,R,Crocodylia,Chordata
3284,Crocodylus porosus,Reptilia,GB,AU,T,C,Crocodylia,Chordata
3285,Crocodylus porosus,Reptilia,GB,AU,T,W,Crocodylia,Chordata
3286,Crocodylus porosus,Reptilia,GB,CH,T,C,Crocodylia,Chordata
3287,Crocodylus porosus,Reptilia,GB,CH,T,W,Crocodylia,Chordata
3288,Crocodylus porosus,Reptilia,GB,CN,T,C,Crocodylia,Chordata
3289,Crocodylus porosus,Reptilia,GB,CN,T,R,Crocodylia,Chordata
3290,Crocodylus porosus,Reptilia,GB,FR,T,C,Crocodylia,Chordata
3291,Crocodylus porosus,Reptilia,GB,FR,T,R,Crocodylia,Chordata
3292,Crocodylus porosus,Reptilia,GB,HK,T,R,Crocodylia,Chordata
3293,Crocodylus porosus,Reptilia,GB,JP,T,C,Crocodylia,Chordata
3294,Crocodylus porosus,Reptilia,GB,JP,T,R,Crocodylia,Chordata
3295,Crocodylus porosus,Reptilia,GB,MC,P,C,Crocodylia,Chordata
3296,Crocodylus porosus,Reptilia,GB,SG,T,C,Crocodylia,Chordata
3297,Crocodylus porosus,Reptilia,GB,SG,T,R,Crocodylia,Chordata
3298,Crocodylus porosus,Reptilia,GB,SG,T,C,Crocodylia,Chordata
3299,Crocodylus porosus,Reptilia,GB,SG,T,R,Crocodylia,Chordata
3300,Crocodylus porosus,Reptilia,GB,SG,T,C,Crocodylia,Chordata
3301,Crocodylus porosus,Reptilia,GU,SG,T,C,Crocodylia,Chordata
3302,Crocodylus porosus,Reptilia,HK,AU,T,C,Crocodylia,Chordata
3303,Crocodylus porosus,Reptilia,HK,AU,T,R,Crocodylia,Chordata
3304,Crocodylus porosus,Reptilia,HK,AU,T,C,Crocodylia,Chordata
3305,Crocodylus porosus,Reptilia,HK,BE,T,R,Crocodylia,Chordata
3306,Crocodylus porosus,Reptilia,HK,BE,T,C,Crocodylia,Chordata
3307,Crocodylus porosus,Reptilia,HK,CH,T,C,Crocodylia,Chordata
3308,Crocodylus porosus,Reptilia,HK,CH,T,R,Crocodylia,Chordata
3309,Crocodylus porosus,Reptilia,HK,CH,T,W,Crocodylia,Chordata
3310,Crocodylus porosus,Reptilia,HK,CL,T,R,Crocodylia,Chordata
3311,Crocodylus porosus,Reptilia,HK,ES,T,C,Crocodylia,Chordata
3312,Crocodylus porosus,Reptilia,HK,ES,T,R,Crocodylia,Chordata
3313,Crocodylus porosus,Reptilia,HK,ES,T,W,Crocodylia,Chordata
3314,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3315,Crocodylus porosus,Reptilia,HK,FR,T,R,Crocodylia,Chordata
3316,Crocodylus porosus,Reptilia,HK,FR,T,R,Crocodylia,Chordata
3317,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3318,Crocodylus porosus,Reptilia,HK,FR,T,R,Crocodylia,Chordata
3319,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3320,Crocodylus porosus,Reptilia,HK,FR,T,R,Crocodylia,Chordata
3321,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3322,Crocodylus porosus,Reptilia,HK,FR,T,R,Crocodylia,Chordata
3323,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3324,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3325,Crocodylus porosus,Reptilia,HK,FR,T,R,Crocodylia,Chordata
3326,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3327,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3328,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3329,Crocodylus porosus,Reptilia,HK,FR,T,R,Crocodylia,Chordata
3330,Crocodylus porosus,Reptilia,HK,FR,T,W,Crocodylia,Chordata
3331,Crocodylus porosus,Reptilia,HK,FR,T,C,Crocodylia,Chordata
3332,Crocodylus porosus,Reptilia,HK,FR,T,W,Crocodylia,Chordata
3333,Crocodylus porosus,Reptilia,HK,FR,T,D,Crocodylia,Chordata
3334,Crocodylus porosus,Reptilia,HK,GB,T,C,Crocodylia,Chordata
3335,Crocodylus porosus,Reptilia,HK,GB,T,R,Crocodylia,Chordata
3336,Crocodylus porosus,Reptilia,HK,GB,T,C,Crocodylia,Chordata
3337,Crocodylus porosus,Reptilia,HK,ID,T,C,Crocodylia,Chordata
3338,Crocodylus porosus,Reptilia,HK,ID,T,C,Crocodylia,Chordata
3339,Crocodylus porosus,Reptilia,HK,ID,T,C,Crocodylia,Chordata
3340,Crocodylus porosus,Reptilia,HK,IT,T,R,Crocodylia,Chordata
3341,Crocodylus porosus,Reptilia,HK,IT,T,C,Crocodylia,Chordata
3342,Crocodylus porosus,Reptilia,HK,IT,T,R,Crocodylia,Chordata
3343,Crocodylus porosus,Reptilia,HK,IT,P,R,Crocodylia,Chordata
3344,Crocodylus porosus,Reptilia,HK,IT,P,R,Crocodylia,Chordata
3345,Crocodylus porosus,Reptilia,HK,IT,T,C,Crocodylia,Chordata
3346,Crocodylus porosus,Reptilia,HK,IT,T,R,Crocodylia,Chordata
3347,Crocodylus porosus,Reptilia,HK,IT,T,W,Crocodylia,Chordata
3348,Crocodylus porosus,Reptilia,HK,IT,T,R,Crocodylia,Chordata
3349,Crocodylus porosus,Reptilia,HK,IT,T,C,Crocodylia,Chordata
3350,Crocodylus porosus,Reptilia,HK,IT,T,C,Crocodylia,Chordata
3351,Crocodylus porosus,Reptilia,HK,IT,T,C,Crocodylia,Chordata
3352,Crocodylus porosus,Reptilia,HK,IT,T,C,Crocodylia,Chordata
3353,Crocodylus porosus,Reptilia,HK,IT,T,W,Crocodylia,Chordata
3354,Crocodylus porosus,Reptilia,HK,IT,T,C,Crocodylia,Chordata
3355,Crocodylus porosus,Reptilia,HK,JP,T,R,Crocodylia,Chordata
3356,Crocodylus porosus,Reptilia,HK,JP,T,C,Crocodylia,Chordata
3357,Crocodylus porosus,Reptilia,HK,JP,T,C,Crocodylia,Chordata
3358,Crocodylus porosus,Reptilia,HK,JP,T,C,Crocodylia,Chordata
3359,Crocodylus porosus,Reptilia,HK,KR,T,C,Crocodylia,Chordata
3360,Crocodylus porosus,Reptilia,HK,KR,T,R,Crocodylia,Chordata
3361,Crocodylus porosus,Reptilia,HK,KR,T,W,Crocodylia,Chordata
3362,Crocodylus porosus,Reptilia,HK,KR,T,C,Crocodylia,Chordata
3363,Crocodylus porosus,Reptilia,HK,KR,T,C,Crocodylia,Chordata
3364,Crocodylus porosus,Reptilia,HK,MC,T,C,Crocodylia,Chordata
3365,Crocodylus porosus,Reptilia,HK,MC,T,C,Crocodylia,Chordata
3366,Crocodylus porosus,Reptilia,HK,SG,T,C,Crocodylia,Chordata
3367,Crocodylus porosus,Reptilia,HK,SG,T,R,Crocodylia,Chordata
3368,Crocodylus porosus,Reptilia,HK,SG,T,C,Crocodylia,Chordata
3369,Crocodylus porosus,Reptilia,HK,SG,T,R,Crocodylia,Chordata
3370,Crocodylus porosus,Reptilia,HK,SG,T,R,Crocodylia,Chordata
3371,Crocodylus porosus,Reptilia,HK,SG,T,R,Crocodylia,Chordata
3372,Crocodylus porosus,Reptilia,HK,SG,T,C,Crocodylia,Chordata
3373,Crocodylus porosus,Reptilia,HK,SG,T,R,Crocodylia,Chordata
3374,Crocodylus porosus,Reptilia,HK,SG,T,C,Crocodylia,Chordata
3375,Crocodylus porosus,Reptilia,HK,SG,T,C,Crocodylia,Chordata
3376,Crocodylus porosus,Reptilia,HK,SG,T,W,Crocodylia,Chordata
3377,Crocodylus porosus,Reptilia,HK,TH,T,R,Crocodylia,Chordata
3378,Crocodylus porosus,Reptilia,HK,TR,T,C,Crocodylia,Chordata
3379,Crocodylus porosus,Reptilia,HK,US,T,C,Crocodylia,Chordata
3380,Crocodylus porosus,Reptilia,HK,US,T,C,Crocodylia,Chordata
3381,Crocodylus porosus,Reptilia,HK,US,T,C,Crocodylia,Chordata
3382,Crocodylus porosus,Reptilia,HK,US,T,C,Crocodylia,Chordata
3383,Crocodylus porosus,Reptilia,HN,IT,P,R,Crocodylia,Chordata
3384,Crocodylus porosus,Reptilia,ID,ES,T,R,Crocodylia,Chordata
3385,Crocodylus porosus,Reptilia,ID,ES,T,C,Crocodylia,Chordata
3386,Crocodylus porosus,Reptilia,ID,FR,T,C,Crocodylia,Chordata
3387,Crocodylus porosus,Reptilia,ID,FR,T,R,Crocodylia,Chordata
3388,Crocodylus porosus,Reptilia,ID,FR,T,R,Crocodylia,Chordata
3389,Crocodylus porosus,Reptilia,ID,FR,T,C,Crocodylia,Chordata
3390,Crocodylus porosus,Reptilia,ID,FR,T,C,Crocodylia,Chordata
3391,Crocodylus porosus,Reptilia,ID,FR,T,W,Crocodylia,Chordata
3392,Crocodylus porosus,Reptilia,ID,HK,T,C,Crocodylia,Chordata
3393,Crocodylus porosus,Reptilia,ID,IT,P,R,Crocodylia,Chordata
3394,Crocodylus porosus,Reptilia,ID,IT,P,C,Crocodylia,Chordata
3395,Crocodylus porosus,Reptilia,ID,IT,P,R,Crocodylia,Chordata
3396,Crocodylus porosus,Reptilia,ID,JP,P,R,Crocodylia,Chordata
3397,Crocodylus porosus,Reptilia,ID,JP,P,W,Crocodylia,Chordata
3398,Crocodylus porosus,Reptilia,ID,LU,T,R,Crocodylia,Chordata
3399,Crocodylus porosus,Reptilia,ID,MC,P,C,Crocodylia,Chordata
3400,Crocodylus porosus,Reptilia,ID,SG,T,C,Crocodylia,Chordata
3401,Crocodylus porosus,Reptilia,ID,SG,T,R,Crocodylia,Chordata
3402,Crocodylus porosus,Reptilia,ID,SG,T,R,Crocodylia,Chordata
3403,Crocodylus porosus,Reptilia,ID,SG,T,R,Crocodylia,Chordata
3404,Crocodylus porosus,Reptilia,IE,MC,P,C,Crocodylia,Chordata
3405,Crocodylus porosus,Reptilia,IL,JP,T,R,Crocodylia,Chordata
3406,Crocodylus porosus,Reptilia,IL,MC,P,C,Crocodylia,Chordata
3407,Crocodylus porosus,Reptilia,IN,IT,P,C,Crocodylia,Chordata
3408,Crocodylus porosus,Reptilia,IQ,FR,T,C,Crocodylia,Chordata
3409,Crocodylus porosus,Reptilia,IR,FR,T,C,Crocodylia,Chordata
3410,Crocodylus porosus,Reptilia,IR,FR,T,R,Crocodylia,Chordata
3411,Crocodylus porosus,Reptilia,IR,IT,P,R,Crocodylia,Chordata
3412,Crocodylus porosus,Reptilia,IT,AE,T,W,Crocodylia,Chordata
3413,Crocodylus porosus,Reptilia,IT,AE,T,W,Crocodylia,Chordata
3414,Crocodylus porosus,Reptilia,IT,AU,T,R,Crocodylia,Chordata
3415,Crocodylus porosus,Reptilia,IT,CH,T,C,Crocodylia,Chordata
3416,Crocodylus porosus,Reptilia,IT,CH,T,R,Crocodylia,Chordata
3417,Crocodylus porosus,Reptilia,IT,CH,T,W,Crocodylia,Chordata
3418,Crocodylus porosus,Reptilia,IT,CH,T,C,Crocodylia,Chordata
3419,Crocodylus porosus,Reptilia,IT,CN,T,C,Crocodylia,Chordata
3420,Crocodylus porosus,Reptilia,IT,CN,T,R,Crocodylia,Chordata
3421,Crocodylus porosus,Reptilia,IT,CN,T,W,Crocodylia,Chordata
3422,Crocodylus porosus,Reptilia,IT,CN,T,C,Crocodylia,Chordata
3423,Crocodylus porosus,Reptilia,IT,HK,T,R,Crocodylia,Chordata
3424,Crocodylus porosus,Reptilia,IT,ID,T,C,Crocodylia,Chordata
3425,Crocodylus porosus,Reptilia,IT,ID,T,R,Crocodylia,Chordata
3426,Crocodylus porosus,Reptilia,IT,JP,T,C,Crocodylia,Chordata
3427,Crocodylus porosus,Reptilia,IT,JP,T,R,Crocodylia,Chordata
3428,Crocodylus porosus,Reptilia,IT,JP,T,C,Crocodylia,Chordata
3429,Crocodylus porosus,Reptilia,IT,JP,T,R,Crocodylia,Chordata
3430,Crocodylus porosus,Reptilia,IT,JP,T,C,Crocodylia,Chordata
3431,Crocodylus porosus,Reptilia,IT,KR,T,R,Crocodylia,Chordata
3432,Crocodylus porosus,Reptilia,IT,KR,T,C,Crocodylia,Chordata
3433,Crocodylus porosus,Reptilia,IT,KW,T,R,Crocodylia,Chordata
3434,Crocodylus porosus,Reptilia,IT,KW,T,C,Crocodylia,Chordata
3435,Crocodylus porosus,Reptilia,IT,QA,T,C,Crocodylia,Chordata
3436,Crocodylus porosus,Reptilia,IT,QA,T,R,Crocodylia,Chordata
3437,Crocodylus porosus,Reptilia,IT,SG,T,C,Crocodylia,Chordata
3438,Crocodylus porosus,Reptilia,IT,SG,T,R,Crocodylia,Chordata
3439,Crocodylus porosus,Reptilia,IT,SG,T,C,Crocodylia,Chordata
