,Year,Taxon,Class,Importer,Exporter,Purpose,Source
672,2016,Caretta caretta,Reptilia,US,BR,S,W
673,2016,Caretta caretta,Reptilia,US,BS,S,W
674,2016,Caretta caretta,Reptilia,US,CA,S,W
675,2016,Caretta caretta,Reptilia,US,KY,S,W
676,2016,Caretta caretta,Reptilia,US,NI,S,W
677,2016,Caretta caretta,Reptilia,US,PA,S,W
678,2016,Chelonia mydas,Reptilia,BB,FR,S,W
679,2016,Chelonia mydas,Reptilia,CA,FR,Q,O
680,2016,Chelonia mydas,Reptilia,DE,MG,S,W
681,2016,Chelonia mydas,Reptilia,DE,UY,S,W
682,2016,Chelonia mydas,Reptilia,FR,CA,Q,O
683,2016,Chelonia mydas,Reptilia,FR,US,P,O
684,2016,Chelonia mydas,Reptilia,FR,US,T,O
685,2016,Chelonia mydas,Reptilia,GB,SG,Q,O
686,2016,Chelonia mydas,Reptilia,GB,SG,Q,O
687,2016,Chelonia mydas,Reptilia,HK,FR,T,O
688,2016,Chelonia mydas,Reptilia,KR,CN,E,C
689,2016,Chelonia mydas,Reptilia,KR,SG,Z,I
690,2016,Chelonia mydas,Reptilia,PT,ST,S,W
691,2016,Chelonia mydas,Reptilia,RE,MG,S,W
692,2016,Chelonia mydas,Reptilia,SG,FR,P,O
693,2016,Chelonia mydas,Reptilia,US,BM,S,W
694,2016,Chelonia mydas,Reptilia,US,BS,S,W
695,2016,Chelonia mydas,Reptilia,US,CA,N,W
696,2016,Chelonia mydas,Reptilia,US,CA,S,W
697,2016,Chelonia mydas,Reptilia,US,CR,S,W
698,2016,Chelonia mydas,Reptilia,US,CR,S,W
699,2016,Chelonia mydas,Reptilia,US,FJ,P,I
700,2016,Chelonia mydas,Reptilia,US,FJ,S,W
701,2016,Chelonia mydas,Reptilia,US,HT,P,I
702,2016,Chelonia mydas,Reptilia,US,HT,P,I
703,2016,Chelonia mydas,Reptilia,US,HT,P,I
704,2016,Chelonia mydas,Reptilia,US,KY,P,I
705,2016,Chelonia mydas,Reptilia,US,KY,S,F
706,2016,Chelonia mydas,Reptilia,US,KY,S,I
707,2016,Chelonia mydas,Reptilia,US,KY,S,W
708,2016,Chelonia mydas,Reptilia,US,MX,P,I
709,2016,Chelonia mydas,Reptilia,US,MX,P,I
710,2016,Chelonia mydas,Reptilia,US,MX,P,I
711,2016,Chelonia mydas,Reptilia,US,NI,S,W
712,2016,Chelonia mydas,Reptilia,US,PA,S,W
713,2016,Cheloniidae spp.,Reptilia,AT,KR,Q,O
714,2016,Cheloniidae spp.,Reptilia,AU,GB,T,O
715,2016,Cheloniidae spp.,Reptilia,CH,AE,T,O
716,2016,Cheloniidae spp.,Reptilia,CH,DE,Q,O
717,2016,Cheloniidae spp.,Reptilia,CH,FR,T,O
718,2016,Cheloniidae spp.,Reptilia,CH,GB,T,O
719,2016,Cheloniidae spp.,Reptilia,CN,FR,T,O
720,2016,Cheloniidae spp.,Reptilia,CN,FR,T,O
721,2016,Cheloniidae spp.,Reptilia,CN,GB,T,O
722,2016,Cheloniidae spp.,Reptilia,CN,US,T,I
723,2016,Cheloniidae spp.,Reptilia,DE,CH,Q,O
724,2016,Cheloniidae spp.,Reptilia,DE,CH,T,O
725,2016,Cheloniidae spp.,Reptilia,FR,CH,Q,O
726,2016,Cheloniidae spp.,Reptilia,FR,CH,T,O
727,2016,Cheloniidae spp.,Reptilia,FR,CH,T,O
728,2016,Cheloniidae spp.,Reptilia,FR,FR,Q,O
729,2016,Cheloniidae spp.,Reptilia,FR,FR,Q,O
730,2016,Cheloniidae spp.,Reptilia,FR,MC,P,W
731,2016,Cheloniidae spp.,Reptilia,FR,MC,T,O
732,2016,Cheloniidae spp.,Reptilia,GB,CH,T,O
733,2016,Cheloniidae spp.,Reptilia,GB,HK,T,O
734,2016,Cheloniidae spp.,Reptilia,GB,JP,Q,O
735,2016,Cheloniidae spp.,Reptilia,HK,FR,T,O
736,2016,Cheloniidae spp.,Reptilia,HK,GB,T,O
737,2016,Cheloniidae spp.,Reptilia,IL,NL,Q,O
738,2016,Cheloniidae spp.,Reptilia,JE,GB,T,O
739,2016,Cheloniidae spp.,Reptilia,JP,CH,T,O
740,2016,Cheloniidae spp.,Reptilia,JP,GB,Q,O
741,2016,Cheloniidae spp.,Reptilia,JP,GB,Q,O
742,2016,Cheloniidae spp.,Reptilia,JP,GB,T,O
743,2016,Cheloniidae spp.,Reptilia,JP,GB,Q,O
744,2016,Cheloniidae spp.,Reptilia,MC,FR,T,O
745,2016,Cheloniidae spp.,Reptilia,MC,FR,T,O
746,2016,Cheloniidae spp.,Reptilia,NZ,FR,P,O
747,2016,Cheloniidae spp.,Reptilia,NZ,TO,P,W
748,2016,Cheloniidae spp.,Reptilia,PE,BE,T,O
749,2016,Cheloniidae spp.,Reptilia,PF,FR,Q,O
750,2016,Cheloniidae spp.,Reptilia,US,AR,T,I
751,2016,Cheloniidae spp.,Reptilia,US,BZ,P,I
752,2016,Cheloniidae spp.,Reptilia,US,CN,P,I
753,2016,Cheloniidae spp.,Reptilia,US,CO,P,I
754,2016,Cheloniidae spp.,Reptilia,US,FM,P,I
755,2016,Cheloniidae spp.,Reptilia,US,FM,P,I
756,2016,Cheloniidae spp.,Reptilia,US,FM,P,I
757,2016,Cheloniidae spp.,Reptilia,US,FM,P,I
758,2016,Cheloniidae spp.,Reptilia,US,FR,Q,O
759,2016,Cheloniidae spp.,Reptilia,US,FR,T,O
760,2016,Cheloniidae spp.,Reptilia,US,FR,P,I
761,2016,Cheloniidae spp.,Reptilia,US,FR,P,O
762,2016,Cheloniidae spp.,Reptilia,US,FR,T,I
763,2016,Cheloniidae spp.,Reptilia,US,GB,T,O
764,2016,Cheloniidae spp.,Reptilia,US,GB,P,I
765,2016,Cheloniidae spp.,Reptilia,US,GB,T,I
766,2016,Cheloniidae spp.,Reptilia,US,GB,T,O
767,2016,Cheloniidae spp.,Reptilia,US,HT,P,I
768,2016,Cheloniidae spp.,Reptilia,US,HT,P,I
769,2016,Cheloniidae spp.,Reptilia,US,JM,P,I
770,2016,Cheloniidae spp.,Reptilia,US,JP,P,I
771,2016,Cheloniidae spp.,Reptilia,US,KY,P,I
772,2016,Cheloniidae spp.,Reptilia,US,LC,P,I
773,2016,Cheloniidae spp.,Reptilia,US,MH,P,I
774,2016,Cheloniidae spp.,Reptilia,US,MX,P,I
775,2016,Cheloniidae spp.,Reptilia,US,MX,P,I
776,2016,Cheloniidae spp.,Reptilia,US,MX,T,I
777,2016,Cheloniidae spp.,Reptilia,US,MX,P,I
778,2016,Cheloniidae spp.,Reptilia,US,MX,P,I
779,2016,Cheloniidae spp.,Reptilia,US,NI,P,I
780,2016,Cheloniidae spp.,Reptilia,US,NI,P,I
781,2016,Cheloniidae spp.,Reptilia,US,NI,P,I
782,2016,Cheloniidae spp.,Reptilia,US,NI,P,I
783,2016,Cheloniidae spp.,Reptilia,US,PA,P,I
784,2016,Cheloniidae spp.,Reptilia,US,PE,T,I
785,2016,Cheloniidae spp.,Reptilia,US,PW,P,I
786,2016,Cheloniidae spp.,Reptilia,US,PW,P,I
787,2016,Cheloniidae spp.,Reptilia,US,PW,P,I
788,2016,Cheloniidae spp.,Reptilia,US,PW,P,I
789,2016,Cheloniidae spp.,Reptilia,US,SV,P,I
790,2016,Cheloniidae spp.,Reptilia,US,SV,T,I
791,2016,Cheloniidae spp.,Reptilia,US,TR,T,O
792,2016,Cheloniidae spp.,Reptilia,US,TR,T,I
793,2016,Cheloniidae spp.,Reptilia,US,VE,P,I
794,2016,Cheloniidae spp.,Reptilia,US,XX,P,I
795,2016,Cheloniidae spp.,Reptilia,XX,DE,P,O
796,2016,Eretmochelys imbricata,Reptilia,AU,NZ,P,O
797,2016,Eretmochelys imbricata,Reptilia,BB,FR,S,W
798,2016,Eretmochelys imbricata,Reptilia,CA,FR,Q,O
799,2016,Eretmochelys imbricata,Reptilia,CH,FR,T,O
800,2016,Eretmochelys imbricata,Reptilia,CH,FR,T,O
801,2016,Eretmochelys imbricata,Reptilia,CH,FR,T,O
802,2016,Eretmochelys imbricata,Reptilia,CH,HK,T,O
803,2016,Eretmochelys imbricata,Reptilia,CH,US,T,O
804,2016,Eretmochelys imbricata,Reptilia,CN,GB,T,O
805,2016,Eretmochelys imbricata,Reptilia,CU,ES,P,O
806,2016,Eretmochelys imbricata,Reptilia,CU,ES,P,O
807,2016,Eretmochelys imbricata,Reptilia,FR,CA,Q,O
808,2016,Eretmochelys imbricata,Reptilia,FR,CH,T,O
809,2016,Eretmochelys imbricata,Reptilia,FR,CN,T,O
810,2016,Eretmochelys imbricata,Reptilia,FR,HK,T,O
811,2016,Eretmochelys imbricata,Reptilia,FR,JP,Q,C
812,2016,Eretmochelys imbricata,Reptilia,FR,JP,Q,O
813,2016,Eretmochelys imbricata,Reptilia,FR,TO,P,W
814,2016,Eretmochelys imbricata,Reptilia,FR,US,T,O
815,2016,Eretmochelys imbricata,Reptilia,FR,US,T,O
816,2016,Eretmochelys imbricata,Reptilia,GB,CH,T,O
817,2016,Eretmochelys imbricata,Reptilia,GB,OM,S,W
818,2016,Eretmochelys imbricata,Reptilia,GB,US,P,O
819,2016,Eretmochelys imbricata,Reptilia,GB,US,P,O
820,2016,Eretmochelys imbricata,Reptilia,GB,US,T,O
821,2016,Eretmochelys imbricata,Reptilia,GB,US,T,O
822,2016,Eretmochelys imbricata,Reptilia,HK,CH,T,O
823,2016,Eretmochelys imbricata,Reptilia,HK,FR,T,O
824,2016,Eretmochelys imbricata,Reptilia,HK,GB,T,O
825,2016,Eretmochelys imbricata,Reptilia,JP,FR,Q,O
826,2016,Eretmochelys imbricata,Reptilia,JP,FR,T,O
827,2016,Eretmochelys imbricata,Reptilia,JP,GB,T,O
828,2016,Eretmochelys imbricata,Reptilia,JP,IT,T,O
829,2016,Eretmochelys imbricata,Reptilia,KR,SG,Z,I
830,2016,Eretmochelys imbricata,Reptilia,MX,ES,Q,W
831,2016,Eretmochelys imbricata,Reptilia,MX,FR,T,O
832,2016,Eretmochelys imbricata,Reptilia,MY,GB,T,O
833,2016,Eretmochelys imbricata,Reptilia,MY,GB,T,O
834,2016,Eretmochelys imbricata,Reptilia,NL,US,Q,O
835,2016,Eretmochelys imbricata,Reptilia,PA,GB,T,O
836,2016,Eretmochelys imbricata,Reptilia,PH,SG,Q,O
837,2016,Eretmochelys imbricata,Reptilia,PT,ST,S,W
839,2016,Eretmochelys imbricata,Reptilia,RU,FR,T,O
840,2016,Eretmochelys imbricata,Reptilia,SG,GB,T,O
841,2016,Eretmochelys imbricata,Reptilia,SG,GB,E,O
842,2016,Eretmochelys imbricata,Reptilia,SG,PH,Q,O
843,2016,Eretmochelys imbricata,Reptilia,SG,PH,Q,O
844,2016,Eretmochelys imbricata,Reptilia,SN,US,L,I
845,2016,Eretmochelys imbricata,Reptilia,SN,US,L,I
846,2016,Eretmochelys imbricata,Reptilia,TW,FR,T,O
847,2016,Eretmochelys imbricata,Reptilia,US,BM,S,W
848,2016,Eretmochelys imbricata,Reptilia,US,BS,S,W
849,2016,Eretmochelys imbricata,Reptilia,US,CR,S,W
850,2016,Eretmochelys imbricata,Reptilia,US,CU,P,I
851,2016,Eretmochelys imbricata,Reptilia,US,DO,P,I
852,2016,Eretmochelys imbricata,Reptilia,US,ET,P,I
853,2016,Eretmochelys imbricata,Reptilia,US,FJ,S,W
854,2016,Eretmochelys imbricata,Reptilia,US,FR,P,I
855,2016,Eretmochelys imbricata,Reptilia,US,FR,P,O
856,2016,Eretmochelys imbricata,Reptilia,US,FR,T,O
857,2016,Eretmochelys imbricata,Reptilia,US,FR,Q,O
858,2016,Eretmochelys imbricata,Reptilia,US,FR,T,O
859,2016,Eretmochelys imbricata,Reptilia,US,GB,T,O
860,2016,Eretmochelys imbricata,Reptilia,US,GB,T,O
861,2016,Eretmochelys imbricata,Reptilia,US,GB,P,O
862,2016,Eretmochelys imbricata,Reptilia,US,GB,T,I
863,2016,Eretmochelys imbricata,Reptilia,US,GB,T,O
864,2016,Eretmochelys imbricata,Reptilia,US,MX,P,I
865,2016,Eretmochelys imbricata,Reptilia,US,NI,S,W
866,2016,Eretmochelys imbricata,Reptilia,US,NI,S,W
867,2016,Eretmochelys imbricata,Reptilia,US,NL,Q,O
868,2016,Eretmochelys imbricata,Reptilia,US,SV,S,W
869,2016,Eretmochelys imbricata,Reptilia,US,TW,Q,O
870,2016,Eretmochelys imbricata,Reptilia,US,VG,P,I
871,2016,Eretmochelys imbricata imbricata,Reptilia,HK,US,T,I
872,2016,Eretmochelys imbricata imbricata,Reptilia,US,GD,P,I
873,2016,Eretmochelys imbricata imbricata,Reptilia,US,PA,S,W
874,2016,Lepidochelys kempii,Reptilia,US,CA,S,W
875,2016,Lepidochelys olivacea,Reptilia,BE,MV,Z,W
876,2016,Lepidochelys olivacea,Reptilia,CH,FR,P,O
877,2016,Lepidochelys olivacea,Reptilia,DE,UY,S,W
878,2016,Lepidochelys olivacea,Reptilia,GB,OM,S,W
879,2016,Lepidochelys olivacea,Reptilia,KR,SG,Z,I
880,2016,Lepidochelys olivacea,Reptilia,PT,ST,S,W
882,2016,Lepidochelys olivacea,Reptilia,US,CR,S,W
883,2016,Lepidochelys olivacea,Reptilia,US,CR,S,W
884,2016,Lepidochelys olivacea,Reptilia,US,CR,S,W
885,2016,Lepidochelys olivacea,Reptilia,US,CR,T,I
886,2016,Natator depressus,Reptilia,US,AU,S,W
887,2016,Ciconia boyciana,Aves,KP,CN,E,U
888,2016,Jabiru mycteria,Aves,MX,FR,T,O
889,2016,Caloenas nicobarica,Aves,GB,JE,S,C
890,2016,Caloenas nicobarica,Aves,GB,JE,S,C
891,2016,Caloenas nicobarica,Aves,GB,JE,S,F
892,2016,Caloenas nicobarica,Aves,RU,CZ,T,C
893,2016,Caloenas nicobarica,Aves,SA,KW,P,C
985,2016,Crocodylidae spp.,Reptilia,CN,GB,T,O
986,2016,Crocodylidae spp.,Reptilia,HK,GB,T,O
987,2016,Crocodylus spp.,Reptilia,US,KH,P,I
988,2016,Crocodylus acutus,Reptilia,AE,IT,T,D
989,2016,Crocodylus acutus,Reptilia,AM,MC,P,D
990,2016,Crocodylus acutus,Reptilia,AZ,IT,T,D
991,2016,Crocodylus acutus,Reptilia,BE,MC,P,D
992,2016,Crocodylus acutus,Reptilia,BL,IT,T,D
993,2016,Crocodylus acutus,Reptilia,CH,DE,T,D
994,2016,Crocodylus acutus,Reptilia,CH,IT,T,D
995,2016,Crocodylus acutus,Reptilia,CH,MC,P,D
996,2016,Crocodylus acutus,Reptilia,CH,SG,T,D
997,2016,Crocodylus acutus,Reptilia,CN,FR,T,D
998,2016,Crocodylus acutus,Reptilia,CN,IT,T,D
999,2016,Crocodylus acutus,Reptilia,CN,IT,T,D
1000,2016,Crocodylus acutus,Reptilia,CN,MC,P,D
1001,2016,Crocodylus acutus,Reptilia,FR,CO,T,D
1002,2016,Crocodylus acutus,Reptilia,FR,MC,P,D
1003,2016,Crocodylus acutus,Reptilia,GB,MC,P,D
1004,2016,Crocodylus acutus,Reptilia,HK,CO,T,D
1005,2016,Crocodylus acutus,Reptilia,HK,FR,T,D
1006,2016,Crocodylus acutus,Reptilia,HK,IT,T,D
1007,2016,Crocodylus acutus,Reptilia,HK,IT,T,D
1008,2016,Crocodylus acutus,Reptilia,HK,IT,T,D
1009,2016,Crocodylus acutus,Reptilia,IN,MC,P,D
1010,2016,Crocodylus acutus,Reptilia,IT,CO,T,D
1011,2016,Crocodylus acutus,Reptilia,JP,CH,T,D
1012,2016,Crocodylus acutus,Reptilia,JP,DE,T,D
1013,2016,Crocodylus acutus,Reptilia,JP,IT,T,D
1014,2016,Crocodylus acutus,Reptilia,JP,IT,T,D
1015,2016,Crocodylus acutus,Reptilia,JP,SG,T,D
1016,2016,Crocodylus acutus,Reptilia,KR,DE,T,D
1017,2016,Crocodylus acutus,Reptilia,KR,ES,T,D
1018,2016,Crocodylus acutus,Reptilia,KR,IT,T,D
1019,2016,Crocodylus acutus,Reptilia,MC,IT,T,D
1020,2016,Crocodylus acutus,Reptilia,QA,MC,P,D
1021,2016,Crocodylus acutus,Reptilia,RO,MC,P,D
1022,2016,Crocodylus acutus,Reptilia,RU,IT,T,D
1023,2016,Crocodylus acutus,Reptilia,RU,MC,P,D
1024,2016,Crocodylus acutus,Reptilia,SA,IT,T,D
1025,2016,Crocodylus acutus,Reptilia,SG,CO,T,D
1026,2016,Crocodylus acutus,Reptilia,SG,IT,T,D
1027,2016,Crocodylus acutus,Reptilia,TR,IT,T,D
1028,2016,Crocodylus acutus,Reptilia,UA,IT,P,D
1029,2016,Crocodylus acutus,Reptilia,UA,IT,T,D
1030,2016,Crocodylus acutus,Reptilia,UA,MC,P,D
1031,2016,Crocodylus acutus,Reptilia,US,MC,P,D
1032,2016,Crocodylus acutus,Reptilia,UZ,IT,T,D
1033,2016,Crocodylus acutus,Reptilia,XX,IT,T,D
1034,2016,Crocodylus acutus,Reptilia,XX,MC,P,D
1035,2016,Crocodylus mindorensis,Reptilia,US,AU,Z,C
1036,2016,Crocodylus niloticus,Reptilia,AE,UG,E,W
1037,2016,Crocodylus niloticus,Reptilia,AE,UG,E,W
1039,2016,Crocodylus niloticus,Reptilia,CH,DE,Q,O
1040,2016,Crocodylus niloticus,Reptilia,CH,FR,T,C
1041,2016,Crocodylus niloticus,Reptilia,CN,ES,T,R
1042,2016,Crocodylus niloticus,Reptilia,CZ,ZA,T,D
1043,2016,Crocodylus niloticus,Reptilia,DE,CH,S,C
1046,2016,Crocodylus niloticus,Reptilia,FR,JP,Q,O
1047,2016,Crocodylus niloticus,Reptilia,FR,JP,Q,O
1048,2016,Crocodylus niloticus,Reptilia,FR,JP,Q,O
1049,2016,Crocodylus niloticus,Reptilia,JP,FR,Q,O
1050,2016,Crocodylus niloticus,Reptilia,JP,FR,Q,O
1051,2016,Crocodylus niloticus,Reptilia,JP,FR,Q,O
1052,2016,Crocodylus niloticus,Reptilia,KR,US,Q,O
1053,2016,Crocodylus niloticus,Reptilia,MY,SG,T,D
1054,2016,Crocodylus niloticus,Reptilia,NO,CH,T,R
1055,2016,Crocodylus niloticus,Reptilia,PT,SN,T,D
1057,2016,Crocodylus niloticus,Reptilia,SA,TR,T,W
1058,2016,Crocodylus niloticus,Reptilia,SG,FR,T,O
1059,2016,Crocodylus niloticus,Reptilia,SN,US,L,I
1060,2016,Crocodylus niloticus,Reptilia,TR,CH,T,C
1061,2016,Crocodylus niloticus,Reptilia,TR,CH,T,R
1062,2016,Crocodylus niloticus,Reptilia,TR,CH,T,W
1063,2016,Crocodylus niloticus,Reptilia,TR,ES,T,C
1064,2016,Crocodylus niloticus,Reptilia,TR,ES,T,C
1065,2016,Crocodylus niloticus,Reptilia,TR,ES,T,W
1066,2016,Crocodylus niloticus,Reptilia,TR,IT,T,C
1067,2016,Crocodylus niloticus,Reptilia,TR,NL,T,W
1068,2016,Crocodylus niloticus,Reptilia,TW,FR,T,C
1069,2016,Crocodylus niloticus,Reptilia,UG,AE,E,W
1070,2016,Crocodylus niloticus,Reptilia,UG,AE,E,W
1071,2016,Crocodylus niloticus,Reptilia,US,CA,T,I
1072,2016,Crocodylus niloticus,Reptilia,US,CH,T,I
1073,2016,Crocodylus niloticus,Reptilia,US,ES,T,R
1074,2016,Crocodylus niloticus,Reptilia,US,FR,T,R
1075,2016,Crocodylus niloticus,Reptilia,US,GB,P,I
1076,2016,Crocodylus niloticus,Reptilia,US,GB,T,I
1077,2016,Crocodylus niloticus,Reptilia,US,KR,P,I
1078,2016,Crocodylus niloticus,Reptilia,US,LT,P,I
1079,2016,Crocodylus niloticus,Reptilia,US,MX,P,I
1080,2016,Crocodylus niloticus,Reptilia,US,MX,P,I
1083,2016,Crocodylus niloticus,Reptilia,US,SD,P,I
1084,2016,Crocodylus niloticus,Reptilia,US,SG,P,I
1085,2016,Crocodylus niloticus,Reptilia,US,TH,T,I
1086,2016,Crocodylus niloticus,Reptilia,US,TR,T,C
1087,2016,Crocodylus niloticus,Reptilia,US,ZM,P,I
1089,2016,Crocodylus porosus,Reptilia,AE,FR,T,D
1090,2016,Crocodylus porosus,Reptilia,AE,FR,T,D
1091,2016,Crocodylus porosus,Reptilia,AE,FR,T,D
1092,2016,Crocodylus porosus,Reptilia,AE,FR,T,D
1093,2016,Crocodylus porosus,Reptilia,AE,FR,T,D
1094,2016,Crocodylus porosus,Reptilia,AE,IT,T,D
1095,2016,Crocodylus porosus,Reptilia,AE,IT,T,D
1096,2016,Crocodylus porosus,Reptilia,AE,IT,P,C
1097,2016,Crocodylus porosus,Reptilia,AU,FR,T,D
1098,2016,Crocodylus porosus,Reptilia,AU,IT,T,D
1099,2016,Crocodylus porosus,Reptilia,AU,SG,T,D
1100,2016,Crocodylus porosus,Reptilia,AZ,IT,T,D
1101,2016,Crocodylus porosus,Reptilia,AZ,IT,T,D
1102,2016,Crocodylus porosus,Reptilia,AZ,IT,T,D
1103,2016,Crocodylus porosus,Reptilia,BD,MY,T,C
1104,2016,Crocodylus porosus,Reptilia,BH,FR,T,D
1105,2016,Crocodylus porosus,Reptilia,BH,FR,T,D
1106,2016,Crocodylus porosus,Reptilia,BL,IT,T,D
1107,2016,Crocodylus porosus,Reptilia,BN,FR,T,D
1108,2016,Crocodylus porosus,Reptilia,BR,FR,T,D
1109,2016,Crocodylus porosus,Reptilia,CG,IT,P,D
1110,2016,Crocodylus porosus,Reptilia,CH,DE,T,D
1111,2016,Crocodylus porosus,Reptilia,CH,FR,T,D
1112,2016,Crocodylus porosus,Reptilia,CH,FR,T,D
1113,2016,Crocodylus porosus,Reptilia,CH,FR,T,D
1114,2016,Crocodylus porosus,Reptilia,CH,FR,T,D
1115,2016,Crocodylus porosus,Reptilia,CH,FR,T,D
1116,2016,Crocodylus porosus,Reptilia,CH,FR,T,D
1117,2016,Crocodylus porosus,Reptilia,CH,FR,T,D
1118,2016,Crocodylus porosus,Reptilia,CH,GB,T,R
1119,2016,Crocodylus porosus,Reptilia,CH,IT,T,D
1120,2016,Crocodylus porosus,Reptilia,CN,FR,T,D
1121,2016,Crocodylus porosus,Reptilia,CN,FR,T,D
1122,2016,Crocodylus porosus,Reptilia,CN,FR,T,D
1123,2016,Crocodylus porosus,Reptilia,CN,FR,T,D
1124,2016,Crocodylus porosus,Reptilia,CN,FR,T,D
1125,2016,Crocodylus porosus,Reptilia,CN,FR,T,D
1126,2016,Crocodylus porosus,Reptilia,CN,FR,T,D
1127,2016,Crocodylus porosus,Reptilia,CN,FR,T,D
1128,2016,Crocodylus porosus,Reptilia,CN,IT,T,R
1129,2016,Crocodylus porosus,Reptilia,CN,IT,T,D
1130,2016,Crocodylus porosus,Reptilia,CN,IT,T,D
1131,2016,Crocodylus porosus,Reptilia,CN,IT,T,D
1132,2016,Crocodylus porosus,Reptilia,CN,IT,T,D
1133,2016,Crocodylus porosus,Reptilia,CN,IT,T,D
1134,2016,Crocodylus porosus,Reptilia,CN,IT,T,C
1135,2016,Crocodylus porosus,Reptilia,CN,MY,P,D
1136,2016,Crocodylus porosus,Reptilia,CN,MY,T,D
1137,2016,Crocodylus porosus,Reptilia,CN,MY,T,D
1138,2016,Crocodylus porosus,Reptilia,CN,SG,T,D
1139,2016,Crocodylus porosus,Reptilia,CN,SG,E,D
1140,2016,Crocodylus porosus,Reptilia,CN,SG,T,D
1141,2016,Crocodylus porosus,Reptilia,CN,SG,T,D
1142,2016,Crocodylus porosus,Reptilia,CN,SG,T,D
1143,2016,Crocodylus porosus,Reptilia,CN,TH,T,D
1144,2016,Crocodylus porosus,Reptilia,DE,MY,T,D
1145,2016,Crocodylus porosus,Reptilia,DE,MY,P,D
1146,2016,Crocodylus porosus,Reptilia,FR,AE,T,D
1147,2016,Crocodylus porosus,Reptilia,FR,CA,Q,O
1148,2016,Crocodylus porosus,Reptilia,FR,CH,T,C
1149,2016,Crocodylus porosus,Reptilia,FR,CH,T,D
1150,2016,Crocodylus porosus,Reptilia,FR,CH,T,D
1151,2016,Crocodylus porosus,Reptilia,FR,CN,T,D
1152,2016,Crocodylus porosus,Reptilia,FR,CN,T,D
1153,2016,Crocodylus porosus,Reptilia,FR,CN,T,D
1154,2016,Crocodylus porosus,Reptilia,FR,HK,T,D
1155,2016,Crocodylus porosus,Reptilia,FR,KR,T,D
1156,2016,Crocodylus porosus,Reptilia,FR,KR,T,D
1157,2016,Crocodylus porosus,Reptilia,FR,MC,T,O
1158,2016,Crocodylus porosus,Reptilia,FR,MO,T,D
1159,2016,Crocodylus porosus,Reptilia,FR,MY,T,D
1160,2016,Crocodylus porosus,Reptilia,FR,SG,T,D
1161,2016,Crocodylus porosus,Reptilia,FR,SG,T,D
1162,2016,Crocodylus porosus,Reptilia,FR,SG,T,D
1163,2016,Crocodylus porosus,Reptilia,FR,SG,Q,O
1164,2016,Crocodylus porosus,Reptilia,FR,SG,T,D
1165,2016,Crocodylus porosus,Reptilia,FR,TH,T,D
1166,2016,Crocodylus porosus,Reptilia,FR,TR,T,D
1167,2016,Crocodylus porosus,Reptilia,GB,MY,P,D
1168,2016,Crocodylus porosus,Reptilia,GB,SG,T,D
1169,2016,Crocodylus porosus,Reptilia,HK,CH,T,D
1170,2016,Crocodylus porosus,Reptilia,HK,FR,T,D
1171,2016,Crocodylus porosus,Reptilia,HK,FR,T,D
1172,2016,Crocodylus porosus,Reptilia,HK,FR,T,D
1173,2016,Crocodylus porosus,Reptilia,HK,FR,T,D
1174,2016,Crocodylus porosus,Reptilia,HK,FR,T,D
1175,2016,Crocodylus porosus,Reptilia,HK,FR,T,D
1176,2016,Crocodylus porosus,Reptilia,HK,FR,T,O
1177,2016,Crocodylus porosus,Reptilia,HK,IT,T,D
1178,2016,Crocodylus porosus,Reptilia,HK,IT,T,D
1179,2016,Crocodylus porosus,Reptilia,HK,IT,T,D
1180,2016,Crocodylus porosus,Reptilia,HK,IT,T,D
1181,2016,Crocodylus porosus,Reptilia,HK,IT,T,C
1182,2016,Crocodylus porosus,Reptilia,HK,MY,T,D
1183,2016,Crocodylus porosus,Reptilia,HK,MY,T,D
1184,2016,Crocodylus porosus,Reptilia,HK,MY,P,D
1185,2016,Crocodylus porosus,Reptilia,HK,MY,T,D
1186,2016,Crocodylus porosus,Reptilia,HK,MY,T,D
1187,2016,Crocodylus porosus,Reptilia,HK,MY,T,D
1188,2016,Crocodylus porosus,Reptilia,HK,SG,T,D
1189,2016,Crocodylus porosus,Reptilia,HK,SG,T,D
1190,2016,Crocodylus porosus,Reptilia,HK,SG,T,D
1191,2016,Crocodylus porosus,Reptilia,HK,SG,T,D
1192,2016,Crocodylus porosus,Reptilia,HK,SG,T,D
1193,2016,Crocodylus porosus,Reptilia,HK,TH,T,D
1194,2016,Crocodylus porosus,Reptilia,HK,TH,Q,D
1195,2016,Crocodylus porosus,Reptilia,HK,TH,T,D
1196,2016,Crocodylus porosus,Reptilia,HK,TH,T,D
1197,2016,Crocodylus porosus,Reptilia,HK,TH,T,D
1198,2016,Crocodylus porosus,Reptilia,ID,FR,T,D
1199,2016,Crocodylus porosus,Reptilia,ID,FR,T,D
1200,2016,Crocodylus porosus,Reptilia,ID,IT,P,C
1201,2016,Crocodylus porosus,Reptilia,IT,CH,T,D
1202,2016,Crocodylus porosus,Reptilia,IT,CH,T,D
1203,2016,Crocodylus porosus,Reptilia,IT,CN,T,D
1204,2016,Crocodylus porosus,Reptilia,IT,CN,T,D
1205,2016,Crocodylus porosus,Reptilia,IT,MY,T,D
1206,2016,Crocodylus porosus,Reptilia,IT,MY,P,D
1207,2016,Crocodylus porosus,Reptilia,IT,SG,T,D
1208,2016,Crocodylus porosus,Reptilia,IT,SG,T,D
1209,2016,Crocodylus porosus,Reptilia,IT,TH,T,D
